code_n,code,company_name,sector,transformation_score,emerging_score,dual_combined_score,bridge_score,transformation_grade,emerging_grade,role_candidate,final_role,ai_keyword_only_flag,low_pbr_only_flag,base_hard_exclusion_flag
8051,8051,YAMAZEN CORPORATION,Wholesale Trade,48.29091548881247,15.119365384615383,31.70514043671393,62.56000351884687,C,C,Bridge / Diversifier,,False,False,False
7735,7735,"SCREEN Holdings Co.,Ltd.",Electric Appliances,58.086146589369235,63.38771153846154,60.73692906391538,79.04505952797203,C,B,Emerging Core,,False,False,False
3176,3176,"Sanyo Trading Co.,Ltd.",Wholesale Trade,51.48530873897128,12.502173076923077,31.993740907947178,64.31691980643421,C,C,Bridge / Diversifier,,False,False,False
3231,3231,"Nomura Real Estate Holdings,Inc.",Real Estate,9.306558386192933,13.2015,11.254029193096466,41.215370454545464,C,C,Bridge / Diversifier,,False,False,False
8150,8150,"SANSHIN ELECTRONICS CO.,LTD.",Wholesale Trade,50.34859622576212,9.811826923076923,30.08021157441952,63.69172792416917,C,C,Bridge / Diversifier,,False,False,False
9743,9743,"TANSEISHA CO.,LTD.",Services,48.2342595529487,21.430057692307685,34.83215862262819,62.5288427541218,C,D,Bridge / Diversifier,,True,False,False
3320,3320,CROSS PLUS INC.,Wholesale Trade,59.31020245235485,0.0,29.655101226177425,76.80242953061335,D,D,Rejected,,False,False,True
3105,3105,Nisshinbo Holdings Inc.,Electric Appliances,68.9889345035563,17.14951923076923,43.06922686716276,73.94391397695597,B,D,Transformation Core,,True,False,False
6845,6845,Azbil Corporation,Electric Appliances,72.9343305633933,23.197134615384613,48.06573258938896,84.2956999916845,B,D,Transformation Core,,True,False,False
6750,6750,"ELECOM CO.,LTD.",Electric Appliances,60.87722170745168,20.174423076923077,40.52582239218738,69.48247193909843,C,D,Bridge / Diversifier,,True,False,False
4886,4886,"ASKA Pharmaceutical Holdings Co.,Ltd.",Pharmaceutical,42.790692881005334,18.914461538461538,30.852577209733433,59.53488108455294,C,C,Bridge / Diversifier,,False,False,False
7991,7991,"MAMIYA-OP CO.,LTD",Machinery,82.32171314541526,17.19634615384615,49.759029649630705,89.45876041179658,A,D,Transformation Core,,True,False,False
7537,7537,MARUBUN CORPORATION,Wholesale Trade,68.76840587904478,11.032903846153848,39.90065486259931,73.82262323347464,B,C,Transformation Core,,False,False,False
9278,9278,BOOKOFF GROUP HOLDINGS LIMITED,Retail Trade,57.50119118992733,21.810923076923075,39.65605713342521,75.8074733362782,C,C,Bridge / Diversifier,,False,False,False
9627,9627,AIN HOLDINGS INC.,Retail Trade,50.21717716926546,16.758326923076922,33.487752046171195,63.619447443096014,C,C,Bridge / Diversifier,,False,False,False
3186,3186,"NEXTAGE Co.,Ltd.",Retail Trade,53.29041921947113,18.789884615384615,36.04015191742788,73.49154875252731,C,C,Bridge / Diversifier,,False,False,False
8801,8801,"Mitsui Fudosan Co.,Ltd.",Real Estate,58.867217252544755,13.581,36.224108626272375,66.33151494344509,C,C,Bridge / Diversifier,,False,False,False
9828,9828,Genki Global Dining Concepts Corporation,Retail Trade,80.33284746817475,19.513499999999997,49.92317373408737,88.36488428931429,A,C,Transformation Core,Transformation Core,False,False,False
3289,3289,Tokyu Fudosan Holdings Corporation,Real Estate,51.028832431772415,13.596,32.31241621588621,62.02040329202029,C,C,Bridge / Diversifier,,False,False,False
6920,6920,Lasertec Corporation,Electric Appliances,66.33140710791926,73.13094230769231,69.73117470780579,84.40383645104896,B,B,Dual Moat,Emerging Core,False,False,False
6638,6638,"MIMAKI ENGINEERING CO.,LTD.",Electric Appliances,76.7759202767935,21.557499999999997,49.16671013839675,86.4085743340546,B,D,Transformation Core,,True,False,False
9416,9416,VISION INC.,Information & Communication,54.32059611605782,20.512173076923077,37.416384596490445,74.05814604564998,C,D,Bridge / Diversifier,,True,False,False
2910,2910,"ROCK FIELD CO.,LTD.",Foods,62.20235081963791,21.272557692307693,41.7374542559728,78.39311113261903,C,C,Bridge / Diversifier,,False,False,False
7747,7747,"ASAHI INTECC CO.,LTD.",Precision Instruments,72.22669804093684,23.514192307692305,47.87044517431457,83.90650210433344,B,C,Transformation Core,,False,False,False
4216,4216,ASAHI YUKIZAI CORPORATION,Chemicals,51.875907934166534,19.149730769230764,35.51281935169865,64.5317493637916,C,D,Bridge / Diversifier,,True,False,False
6674,6674,GS Yuasa Corporation,Electric Appliances,61.15593922515632,17.976999999999997,39.56646961257816,77.81758475565417,C,D,Bridge / Diversifier,,True,False,False
6146,6146,DISCO CORPORATION,Machinery,64.66699416387193,65.26525,64.96612208193596,80.07770568181817,C,B,Dual Moat,,False,False,False
3635,3635,"KOEI TECMO HOLDINGS CO.,LTD.",Information & Communication,61.92643223142145,20.807499999999997,41.36696611571072,78.24135590909998,C,D,Bridge / Diversifier,,True,False,False
5901,5901,"Toyo Seikan Group Holdings,Ltd.",Metal Products,62.66416931976009,14.084076923076925,38.374123121418506,70.46529312586806,C,C,Bridge / Diversifier,,False,False,False
8097,8097,"SAN-AI OBBLI CO.,LTD.",Wholesale Trade,32.40514026370896,13.778134615384616,23.091637439546787,53.82282714503994,C,C,Bridge / Diversifier,,False,False,False
3569,3569,"SEIREN CO.,LTD.",Textiles and Apparels,61.35074366141626,17.65078846153846,39.50076606147736,69.74290901377896,C,C,Bridge / Diversifier,,False,False,False
6890,6890,Ferrotec Corporation,Electric Appliances,49.12752368722627,17.193403846153842,33.16046376669006,71.20195620979263,C,D,Bridge / Diversifier,,True,False,False
7980,7980,"SHIGEMATSU WORKS CO.,LTD.",Other Products,49.90867130616087,13.590134615384615,31.74940296077274,71.63158740020666,C,C,Bridge / Diversifier,,False,False,False
9616,9616,"KYORITSU MAINTENANCE CO.,LTD.",Services,77.44227063332866,21.939403846153844,49.690837239741256,86.77506703014895,B,D,Transformation Core,,True,False,False
4694,4694,"BML,INC.",Services,50.31503190061022,24.29488461538461,37.30495825799741,63.673267545335634,C,D,Bridge / Diversifier,,True,False,False
2301,2301,"GAKUJO CO.,Ltd.",Services,51.2985082898716,23.41655769230769,37.35753299108964,64.2141795594294,C,D,Bridge / Diversifier,,True,False,False
7305,7305,"ARAYA INDUSTRIAL CO.,LTD.",Iron and Steel,58.86867274803148,9.498557692307692,34.183615220169585,76.5595881932355,D,C,Bridge / Diversifier,,False,True,False
5959,5959,"OKABE CO.,LTD.",Metal Products,64.52293782747574,15.123076923076924,39.82300737527633,79.66943398692985,C,C,Bridge / Diversifier,,False,False,False
3003,3003,"Hulic Co.,Ltd.",Real Estate,53.42318333611435,11.593500000000002,32.50834166805718,63.33729628940836,C,C,Bridge / Diversifier,,False,False,False
7050,7050,FRONTIER INTERNATIONAL INC.,Services,61.46658862269092,17.65813461538461,39.562361619037766,77.98844192429819,D,D,Bridge / Diversifier,,True,True,False
4919,4919,"Milbon Co.,Ltd.",Chemicals,58.84266438077518,21.18159615384615,40.01213026731067,76.54528359124453,C,D,Bridge / Diversifier,,True,False,False
6136,6136,OSG Corporation,Machinery,55.1004209403551,20.152288461538458,37.62635470094678,66.30523151719531,C,D,Bridge / Diversifier,,True,False,False
3964,3964,AUCNET INC.,Information & Communication,68.35160642466604,20.10434615384615,44.2279762892561,81.7752017153845,B,D,Transformation Core,,True,False,False
3182,3182,Oisix ra daichi Inc.,Retail Trade,54.56264170680443,21.68655769230769,38.12459969955606,74.19127112056061,C,C,Bridge / Diversifier,,False,False,False
7611,7611,HIDAY HIDAKA Corp.,Retail Trade,65.96434956437577,20.96805769230769,43.46620362834173,80.46221044222486,B,C,Transformation Core,,False,False,False
4246,4246,DaikyoNishikawa Corporation,Chemicals,70.7098152653616,14.017192307692312,42.363503786526955,74.89039839594889,B,D,Transformation Core,,True,False,False
5290,5290,Vertex Corporation,Glass and Ceramics Products,65.98675849346138,15.73875,40.86275424673069,72.29271717140378,B,C,Transformation Core,,False,False,False
4716,4716,ORACLE CORPORATION JAPAN,Information & Communication,63.64610398383915,21.32217307692308,42.48413853038112,79.18717537292972,C,D,Bridge / Diversifier,,True,False,False
4825,4825,WEATHERNEWS INC.,Information & Communication,54.76681976298625,19.89880769230769,37.33281372764697,66.12175086964245,C,D,Bridge / Diversifier,,True,False,False
8850,8850,STARTS CORPORATION INC.,Real Estate,60.187082386744265,18.417846153846153,39.30246427029521,69.10289531270936,C,C,Bridge / Diversifier,,False,False,False
7059,7059,"COPRO-HOLDINGS.Co.,Ltd.",Services,65.79402005481909,26.257480769230767,46.02575041202493,80.36852921196868,B,D,Transformation Core,,True,False,False
8125,8125,"Wakita & Co.,LTD.",Wholesale Trade,59.17343054374655,15.390923076923077,37.28217681033481,68.54538679906061,C,C,Bridge / Diversifier,,False,False,False
3549,3549,"KUSURI NO AOKI HOLDINGS CO.,LTD.",Retail Trade,56.39106519780245,19.39351923076923,37.89229221428584,67.01508585879135,C,C,Bridge / Diversifier,,False,False,False
6332,6332,"TSUKISHIMA HOLDINGS CO.,LTD.",Machinery,66.9973645913878,14.66736538461538,40.832364988001586,72.8485505252633,B,D,Transformation Core,,True,False,False
8804,8804,"Tokyo Tatemono Co.,Ltd.",Real Estate,51.88220540667989,12.126,32.004102703339946,62.4897584282194,C,C,Bridge / Diversifier,,False,False,False
5121,5121,FUJIKURA COMPOSITES Inc.,Rubber Products,55.94782923381079,17.480942307692306,36.71438577075155,66.77130607859594,C,C,Bridge / Diversifier,,False,False,False
7475,7475,"ALBIS Co.,Ltd.",Retail Trade,59.41705446009867,17.512615384615383,38.46483492235703,76.86119813487245,C,C,Bridge / Diversifier,,False,False,False
7466,7466,SPK CORPORATION,Wholesale Trade,51.52618102576528,12.684865384615383,32.10552320519034,72.52121774598909,C,C,Bridge / Diversifier,,False,False,False
9755,9755,OYO Corporation,Services,55.25797021859504,22.435153846153845,38.84656203237444,66.39188362022728,C,D,Bridge / Diversifier,,True,False,False
4078,4078,"Sakai Chemical Industry Co.,Ltd.",Chemicals,64.32885499325255,14.440480769230769,39.384667881241654,71.38087024628891,C,D,Bridge / Diversifier,,True,False,False
6807,6807,"Japan Aviation Electronics Industry,Limited",Electric Appliances,62.147072607088575,16.85307692307692,39.50007476508274,70.18088993389873,C,D,Bridge / Diversifier,,True,False,False
3489,3489,"FaithNetwork Co.,Ltd",Real Estate,76.45225280626991,11.830730769230769,44.14149178775034,86.23055722526664,B,C,Transformation Core,,False,False,False
4839,4839,WOWOW INC.,Information & Communication,55.24918339755573,15.888923076923078,35.5690532372394,74.56886905047384,C,D,Bridge / Diversifier,,True,False,False
3232,3232,"Mie Kotsu Group Holdings,Inc.",Real Estate,66.05668090451769,18.672,42.36434045225885,70.28571995203019,B,C,Transformation Core,,False,False,False
8098,8098,"Inabata & Co.,Ltd.",Wholesale Trade,52.863300382277274,13.555307692307691,33.20930403729248,65.07481521025251,C,C,Bridge / Diversifier,,False,False,False
7971,7971,TOLI Corporation,Chemicals,48.172075919613434,17.103942307692307,32.63800911365287,62.4946417557874,C,D,Bridge / Diversifier,,True,False,False
4934,4934,"Premier Anti-Aging Co.,Ltd.",Chemicals,73.46485427352135,0.0,36.73242713676068,84.58748803225492,D,D,Rejected,,True,False,True
5204,5204,"ISHIZUKA GLASS CO.,LTD.",Glass and Ceramics Products,70.52166210117477,13.603115384615382,42.062388742895074,82.9687323374643,B,C,Transformation Core,,False,False,False
6908,6908,"IRISO ELECTRONICS CO.,LTD.",Electric Appliances,54.34870346457565,17.043442307692303,35.696072886133976,65.89178690551662,C,D,Bridge / Diversifier,,True,False,False
2418,2418,TSUKADA GLOBAL HOLDINGS Inc.,Services,65.59301548172381,23.35555769230769,44.474286587015754,80.25797669676628,B,D,Transformation Core,,True,False,False
4704,4704,Trend Micro Incorporated,Information & Communication,68.53003442386466,23.96115384615384,46.245594135009256,81.87333711494375,B,D,Transformation Core,,True,False,False
6083,6083,"ERI HOLDINGS CO.,LTD.",Services,29.76738437000929,24.34784615384615,27.05761526192772,52.372061403505114,D,D,Bridge / Diversifier,,True,True,False
9726,9726,"KNT-CT Holdings Co.,Ltd.",Services,46.69644170090556,22.93396153846154,34.81520161968355,69.86486111731624,C,D,Bridge / Diversifier,,True,False,False
5603,5603,KOGI CORPORATION,Iron and Steel,77.26726687873199,9.540384615384616,43.4038257470583,86.67881496512078,B,C,Transformation Core,,False,False,False
2294,2294,"Kakiyasu Honten Co.,Ltd.",Foods,59.81399850843119,19.892192307692305,39.85309540806175,77.07951736145534,C,C,Bridge / Diversifier,,False,False,False
3431,3431,"MIYAJI ENGINEERING GROUP,INC.",Metal Products,18.07485589490699,8.979942307692307,13.527399101299649,45.94117074219885,C,C,Bridge / Diversifier,,False,False,False
6768,6768,TAMURA CORPORATION,Electric Appliances,57.664055583416385,18.02292307692307,37.84348933016973,67.71523057087902,C,D,Bridge / Diversifier,,True,False,False
8129,8129,"TOHO HOLDINGS CO.,LTD.",Wholesale Trade,20.475586482747737,13.990807692307692,17.233197087527714,47.261572565511266,C,C,Bridge / Diversifier,,False,False,False
7966,7966,LINTEC Corporation,Other Products,63.91042150543126,17.22909615384615,40.5697588296387,71.1507318279872,C,C,Bridge / Diversifier,,False,False,False
9605,9605,"TOEI COMPANY,LTD.",Information & Communication,51.93085558331204,17.008692307692307,34.46977394550217,64.56197057082163,C,D,Bridge / Diversifier,,True,False,False
3856,3856,Abalance Corporation,Electric Appliances,23.080927578297455,11.77373076923077,17.427329173764115,56.87632834988178,C,D,Bridge / Diversifier,,True,False,False
5244,5244,"jig.jp co.,ltd.",Information & Communication,64.45476264537041,20.157980769230768,42.306371707300585,79.63193763677191,C,D,Bridge / Diversifier,,True,False,False
4478,4478,freee K.K.,Information & Communication,64.5423156377179,22.765903846153847,43.65410974193587,79.68009178256304,C,D,Bridge / Diversifier,,True,False,False
4041,4041,"Nippon Soda Co.,Ltd.",Chemicals,52.849530171466114,15.66292307692308,34.256226624194596,65.06724159430637,C,D,Bridge / Diversifier,,True,False,False
2492,2492,Infomart Corporation,Services,67.73630926641894,25.79303846153846,46.7646738639787,81.4367882783486,B,D,Transformation Core,,True,False,False
5930,5930,"Bunka Shutter Co.,Ltd.",Metal Products,60.43958791296791,18.76523076923077,39.60240934109934,69.24177335213236,C,C,Bridge / Diversifier,,False,False,False
9697,9697,"CAPCOM CO.,LTD.",Information & Communication,55.55371508727403,22.14973076923077,38.8517229282524,74.7363614798189,C,D,Bridge / Diversifier,,True,False,False
7239,7239,"TACHI-S CO.,LTD.",Transportation Equipment,61.56696856100781,13.656192307692308,37.61158043435006,67.81637816309976,C,C,Bridge / Diversifier,,False,False,False
3288,3288,"Open House Group Co.,Ltd.",Real Estate,35.93164077922971,15.078961538461538,25.505301158845626,63.94422061039453,C,C,Bridge / Diversifier,,False,False,False
7743,7743,"SEED CO.,LTD.",Precision Instruments,59.05695473329007,17.015423076923074,38.03618890510657,66.435870557855,C,C,Bridge / Diversifier,,False,False,False
2264,2264,"MORINAGA MILK INDUSTRY CO.,LTD.",Foods,21.05498887374297,17.854403846153843,19.454696359948407,47.58024388055864,C,C,Bridge / Diversifier,,False,False,False
7719,7719,TOKYO KOKI CO.LTD.,Precision Instruments,50.90874315078182,14.24780769230769,32.57827542154475,63.999808732930006,C,C,Bridge / Diversifier,,False,False,False
6023,6023,"DAIHATSU INFINEARTH MFG.CO.,LTD.",Transportation Equipment,64.62848744064648,13.723576923076925,39.1760321818617,71.54566809235558,C,C,Bridge / Diversifier,,False,False,False
3708,3708,"Tokushu Tokai Paper Co.,Ltd.",Pulp and Paper,65.91498169117622,10.819596153846152,38.367288922511186,80.4350581119651,B,C,Transformation Core,,False,False,False
5013,5013,Yushiro Inc.,Oil and Coal Products,65.56477583460222,15.498480769230769,40.53162830191649,72.06062670903123,B,C,Transformation Core,,False,False,False
3201,3201,"THE JAPAN WOOL TEXTILE CO.,LTD.",Textiles and Apparels,52.2890949751044,16.396365384615383,34.34273017985989,64.75900223630742,C,C,Bridge / Diversifier,,False,False,False
2127,2127,Nihon M&A Center Holdings Inc.,Services,52.510574859293406,24.619596153846143,38.56508550656977,64.88081617261139,C,D,Bridge / Diversifier,,True,False,False
8029,8029,LOOK HOLDINGS INCORPORATED,Textiles and Apparels,59.66269496835748,19.192903846153847,39.42779940725566,76.9963004144148,C,C,Bridge / Diversifier,,False,False,False
5185,5185,"Fukoku Co.,Ltd.",Rubber Products,71.56506936621197,15.41396153846154,43.489515452336754,83.54260633323477,B,C,Transformation Core,,False,False,False
6737,6737,EIZO Corporation,Electric Appliances,57.060721899632874,16.456153846153846,36.75843787289336,67.38339704479809,C,D,Bridge / Diversifier,,True,False,False
4272,4272,"NIPPON KAYAKU CO.,LTD.",Chemicals,50.64870862210576,18.57628846153846,34.612498541822106,63.85678974215818,C,D,Bridge / Diversifier,,True,False,False
4471,4471,"SANYO CHEMICAL INDUSTRIES,LTD.",Chemicals,65.15672752345576,14.162442307692302,39.65958491557403,71.83620013790068,B,D,Transformation Core,,True,False,False
9535,9535,"HIROSHIMA GAS CO.,LTD.",Electric Power and Gas,61.904793634666895,14.86746153846154,38.386127586564214,78.22945468088497,C,C,Bridge / Diversifier,,False,False,False
6728,6728,"ULVAC, Inc.",Electric Appliances,67.89674499844995,18.989423076923075,43.44308403768651,81.52502793096565,B,D,Transformation Core,,True,False,False
6504,6504,"FUJI ELECTRIC CO.,LTD.",Electric Appliances,69.32845188906468,20.122057692307692,44.725254790686186,82.31246672080376,B,D,Transformation Core,,True,False,False
