code_n,code,company_name,sector,phase2_rank,phase2_confidence_score,transformation_score,emerging_score,transformation_quant_evidence_level,emerging_disclosure_level,final_evidence_level,transformation_grade,emerging_grade,role_candidate,final_role,ai_infrastructure_category,close,avg_trading_value_60d
8051,8051,YAMAZEN CORPORATION,Wholesale Trade,449,0.8800000000000001,48.29091548881247,15.119365384615383,1,0,1,C,C,Bridge / Diversifier,,,1711.0,472701818.3333333
7735,7735,"SCREEN Holdings Co.,Ltd.",Electric Appliances,450,1.08,58.086146589369235,63.38771153846154,3,2,2,C,B,Emerging Core,,semiconductor,10875.0,24576668841.666668
3176,3176,"Sanyo Trading Co.,Ltd.",Wholesale Trade,451,0.8800000000000001,51.48530873897128,12.502173076923077,1,0,1,C,C,Bridge / Diversifier,,,1540.0,137642525.0
3231,3231,"Nomura Real Estate Holdings,Inc.",Real Estate,452,0.8300000000000001,9.306558386192933,13.2015,2,0,2,C,C,Bridge / Diversifier,,,894.2000122070312,3195873363.69517
8150,8150,"SANSHIN ELECTRONICS CO.,LTD.",Wholesale Trade,453,0.8800000000000001,50.34859622576212,9.811826923076923,2,0,2,C,C,Bridge / Diversifier,,,2814.0,241860426.66666663
9743,9743,"TANSEISHA CO.,LTD.",Services,454,0.8800000000000001,48.2342595529487,21.430057692307685,3,1,3,C,D,Bridge / Diversifier,,,1371.0,413237021.6666667
3320,3320,CROSS PLUS INC.,Wholesale Trade,455,1.08,59.31020245235485,0.0,1,0,1,D,D,Rejected,,,1302.0,22646958.333333332
3105,3105,Nisshinbo Holdings Inc.,Electric Appliances,456,0.8800000000000001,68.9889345035563,17.14951923076923,3,1,3,B,D,Transformation Core,,,2422.0,2026098104.1666667
6845,6845,Azbil Corporation,Electric Appliances,457,1.08,72.9343305633933,23.197134615384613,3,1,3,B,D,Transformation Core,,,1673.5,2082970090.0
6750,6750,"ELECOM CO.,LTD.",Electric Appliances,458,0.8800000000000001,60.87722170745168,20.174423076923077,3,1,3,C,D,Bridge / Diversifier,,,1701.0,288509791.6666667
4886,4886,"ASKA Pharmaceutical Holdings Co.,Ltd.",Pharmaceutical,459,0.8800000000000001,42.790692881005334,18.914461538461538,2,0,2,C,C,Bridge / Diversifier,,,2717.0,319288665.0
7991,7991,"MAMIYA-OP CO.,LTD",Machinery,460,1.08,82.32171314541526,17.19634615384615,3,1,3,A,D,Transformation Core,,,1080.0,39724676.666666664
7537,7537,MARUBUN CORPORATION,Wholesale Trade,461,0.8800000000000001,68.76840587904478,11.032903846153848,2,0,2,B,C,Transformation Core,,,1834.0,192274855.0
9278,9278,BOOKOFF GROUP HOLDINGS LIMITED,Retail Trade,462,1.08,57.50119118992733,21.810923076923075,2,0,2,C,C,Bridge / Diversifier,,,1849.0,185465665.0
9627,9627,AIN HOLDINGS INC.,Retail Trade,463,0.8800000000000001,50.21717716926546,16.758326923076922,1,0,1,C,C,Bridge / Diversifier,,,5452.0,860015508.3333334
3186,3186,"NEXTAGE Co.,Ltd.",Retail Trade,464,1.08,53.29041921947113,18.789884615384615,1,0,1,C,C,Bridge / Diversifier,,,3705.0,1822075236.6666667
8801,8801,"Mitsui Fudosan Co.,Ltd.",Real Estate,465,0.8300000000000001,58.867217252544755,13.581,3,0,3,C,C,Bridge / Diversifier,,,1478.5,17728089403.333332
9828,9828,Genki Global Dining Concepts Corporation,Retail Trade,466,1.08,80.33284746817475,19.513499999999997,3,0,3,A,C,Transformation Core,Transformation Core,,2754.0,204865356.66666663
3289,3289,Tokyu Fudosan Holdings Corporation,Real Estate,467,0.8300000000000001,51.028832431772415,13.596,2,0,2,C,C,Bridge / Diversifier,,,1301.0,3907770766.6666665
6920,6920,Lasertec Corporation,Electric Appliances,468,1.08,66.33140710791926,73.13094230769231,3,2,2,B,B,Dual Moat,Emerging Core,quality_assurance,38380.0,170069025650.0
6638,6638,"MIMAKI ENGINEERING CO.,LTD.",Electric Appliances,469,1.08,76.7759202767935,21.557499999999997,3,1,3,B,D,Transformation Core,,,1820.0,162855460.0
9416,9416,VISION INC.,Information & Communication,470,1.08,54.32059611605782,20.512173076923077,3,1,3,C,D,Bridge / Diversifier,,,1027.0,372228028.3333333
2910,2910,"ROCK FIELD CO.,LTD.",Foods,471,1.08,62.20235081963791,21.272557692307693,2,0,2,C,C,Bridge / Diversifier,,,1231.0,136960926.66666666
7747,7747,"ASAHI INTECC CO.,LTD.",Precision Instruments,472,1.08,72.22669804093684,23.514192307692305,3,0,3,B,C,Transformation Core,,,3700.0,3720063671.6666665
4216,4216,ASAHI YUKIZAI CORPORATION,Chemicals,473,0.8800000000000001,51.875907934166534,19.149730769230764,2,1,2,C,D,Bridge / Diversifier,,,6760.0,588775183.3333334
6674,6674,GS Yuasa Corporation,Electric Appliances,474,1.08,61.15593922515632,17.976999999999997,3,1,3,C,D,Bridge / Diversifier,,,6409.0,6837601991.666667
6146,6146,DISCO CORPORATION,Machinery,475,1.08,64.66699416387193,65.26525,3,2,2,C,B,Dual Moat,,precision_processing,63760.0,151512555166.66666
3635,3635,"KOEI TECMO HOLDINGS CO.,LTD.",Information & Communication,476,1.08,61.92643223142145,20.807499999999997,2,1,2,C,D,Bridge / Diversifier,,,1515.5,3286465785.0
5901,5901,"Toyo Seikan Group Holdings,Ltd.",Metal Products,477,0.8800000000000001,62.66416931976009,14.084076923076925,3,0,3,C,C,Bridge / Diversifier,,,3937.0,1576106886.6666667
8097,8097,"SAN-AI OBBLI CO.,LTD.",Wholesale Trade,478,0.8800000000000001,32.40514026370896,13.778134615384616,0,0,0,C,C,Bridge / Diversifier,,,2079.0,294202571.6666667
3569,3569,"SEIREN CO.,LTD.",Textiles and Apparels,479,0.8800000000000001,61.35074366141626,17.65078846153846,2,0,2,C,C,Bridge / Diversifier,,,3340.0,605581675.0
6890,6890,Ferrotec Corporation,Electric Appliances,480,1.08,49.12752368722627,17.193403846153842,1,1,1,C,D,Bridge / Diversifier,,,8120.0,6870683066.666667
7980,7980,"SHIGEMATSU WORKS CO.,LTD.",Other Products,481,1.08,49.90867130616087,13.590134615384615,1,0,1,C,C,Bridge / Diversifier,,,825.0,112767791.66666669
9616,9616,"KYORITSU MAINTENANCE CO.,LTD.",Services,482,1.08,77.44227063332866,21.939403846153844,3,1,3,B,D,Transformation Core,,,2389.5,2468048378.3333335
4694,4694,"BML,INC.",Services,483,0.8800000000000001,50.31503190061022,24.29488461538461,0,1,1,C,D,Bridge / Diversifier,,,3560.0,333172666.6666667
2301,2301,"GAKUJO CO.,Ltd.",Services,484,0.8800000000000001,51.2985082898716,23.41655769230769,2,1,2,C,D,Bridge / Diversifier,,,1559.0,219050666.66666663
7305,7305,"ARAYA INDUSTRIAL CO.,LTD.",Iron and Steel,485,1.08,58.86867274803148,9.498557692307692,0,0,0,D,C,Bridge / Diversifier,,,2469.0,103662683.33333331
5959,5959,"OKABE CO.,LTD.",Metal Products,486,1.08,64.52293782747574,15.123076923076924,3,0,3,C,C,Bridge / Diversifier,,,901.0,121744743.33333331
3003,3003,"Hulic Co.,Ltd.",Real Estate,487,0.8300000000000001,53.42318333611435,11.593500000000002,1,0,1,C,C,Bridge / Diversifier,,,1651.0,4461544794.166667
7050,7050,FRONTIER INTERNATIONAL INC.,Services,488,1.08,61.46658862269092,17.65813461538461,0,1,1,D,D,Bridge / Diversifier,,,1323.0,62174396.666666664
4919,4919,"Milbon Co.,Ltd.",Chemicals,489,1.08,58.84266438077518,21.18159615384615,2,1,2,C,D,Bridge / Diversifier,,,2605.0,310390416.6666667
6136,6136,OSG Corporation,Machinery,490,0.8800000000000001,55.1004209403551,20.152288461538458,2,1,2,C,D,Bridge / Diversifier,,,3443.0,1433408844.1666667
3964,3964,AUCNET INC.,Information & Communication,491,1.08,68.35160642466604,20.10434615384615,3,1,3,B,D,Transformation Core,,,1429.0,261313381.66666663
3182,3182,Oisix ra daichi Inc.,Retail Trade,492,1.08,54.56264170680443,21.68655769230769,2,0,2,C,C,Bridge / Diversifier,,,1465.0,162832058.33333334
7611,7611,HIDAY HIDAKA Corp.,Retail Trade,493,1.08,65.96434956437577,20.96805769230769,3,0,3,B,C,Transformation Core,,,2591.0,388446186.6666667
4246,4246,DaikyoNishikawa Corporation,Chemicals,494,0.8800000000000001,70.7098152653616,14.017192307692312,3,1,3,B,D,Transformation Core,,,1077.0,404458355.0
5290,5290,Vertex Corporation,Glass and Ceramics Products,495,0.8800000000000001,65.98675849346138,15.73875,3,0,3,B,C,Transformation Core,,,1498.0,162595723.33333334
4716,4716,ORACLE CORPORATION JAPAN,Information & Communication,496,1.08,63.64610398383915,21.32217307692308,3,1,3,C,D,Bridge / Diversifier,,,9132.0,4243755291.6666665
4825,4825,WEATHERNEWS INC.,Information & Communication,497,0.8800000000000001,54.76681976298625,19.89880769230769,3,1,3,C,D,Bridge / Diversifier,,,2061.0,448546900.0
8850,8850,STARTS CORPORATION INC.,Real Estate,498,0.8800000000000001,60.187082386744265,18.417846153846153,3,0,3,C,C,Bridge / Diversifier,,,4510.0,322550091.6666667
7059,7059,"COPRO-HOLDINGS.Co.,Ltd.",Services,499,1.08,65.79402005481909,26.257480769230767,3,1,3,B,D,Transformation Core,,,745.0,137325271.66666666
8125,8125,"Wakita & Co.,LTD.",Wholesale Trade,500,0.8800000000000001,59.17343054374655,15.390923076923077,3,0,3,C,C,Bridge / Diversifier,,,1648.0,320485041.6666667
3549,3549,"KUSURI NO AOKI HOLDINGS CO.,LTD.",Retail Trade,501,0.8800000000000001,56.39106519780245,19.39351923076923,3,0,3,C,C,Bridge / Diversifier,,,3489.0,967681208.3333334
6332,6332,"TSUKISHIMA HOLDINGS CO.,LTD.",Machinery,502,0.8800000000000001,66.9973645913878,14.66736538461538,3,1,3,B,D,Transformation Core,,,2573.0,512639051.6666667
8804,8804,"Tokyo Tatemono Co.,Ltd.",Real Estate,503,0.8300000000000001,51.88220540667989,12.126,3,0,3,C,C,Bridge / Diversifier,,,3216.0,3410740106.6666665
5121,5121,FUJIKURA COMPOSITES Inc.,Rubber Products,504,0.8800000000000001,55.94782923381079,17.480942307692306,2,0,2,C,C,Bridge / Diversifier,,,2509.0,372661843.3333333
7475,7475,"ALBIS Co.,Ltd.",Retail Trade,505,1.08,59.41705446009867,17.512615384615383,2,0,2,C,C,Bridge / Diversifier,,,2386.0,38099146.666666664
7466,7466,SPK CORPORATION,Wholesale Trade,506,1.08,51.52618102576528,12.684865384615383,2,0,2,C,C,Bridge / Diversifier,,,1230.0,48065623.333333336
9755,9755,OYO Corporation,Services,507,0.8800000000000001,55.25797021859504,22.435153846153845,3,1,3,C,D,Bridge / Diversifier,,,2820.0,226440950.0
4078,4078,"Sakai Chemical Industry Co.,Ltd.",Chemicals,508,0.8800000000000001,64.32885499325255,14.440480769230769,3,1,3,C,D,Bridge / Diversifier,,,5640.0,744857341.6666666
6807,6807,"Japan Aviation Electronics Industry,Limited",Electric Appliances,509,0.8800000000000001,62.147072607088575,16.85307692307692,2,1,2,C,D,Bridge / Diversifier,,,2506.0,559728078.3333334
3489,3489,"FaithNetwork Co.,Ltd",Real Estate,510,1.08,76.45225280626991,11.830730769230769,3,0,3,B,C,Transformation Core,,,703.0,66867393.333333336
4839,4839,WOWOW INC.,Information & Communication,511,1.08,55.24918339755573,15.888923076923078,0,1,1,C,D,Bridge / Diversifier,,,1000.0,122055703.33333331
3232,3232,"Mie Kotsu Group Holdings,Inc.",Real Estate,512,0.8300000000000001,66.05668090451769,18.672,3,0,3,B,C,Transformation Core,,,507.0,82209891.66666667
8098,8098,"Inabata & Co.,Ltd.",Wholesale Trade,513,0.8800000000000001,52.863300382277274,13.555307692307691,2,0,2,C,C,Bridge / Diversifier,,,3785.0,358874666.6666667
7971,7971,TOLI Corporation,Chemicals,514,0.8800000000000001,48.172075919613434,17.103942307692307,3,1,3,C,D,Bridge / Diversifier,,,601.0,128915508.33333331
4934,4934,"Premier Anti-Aging Co.,Ltd.",Chemicals,515,1.08,73.46485427352135,0.0,3,1,3,D,D,Rejected,,,615.0,28685771.666666668
5204,5204,"ISHIZUKA GLASS CO.,LTD.",Glass and Ceramics Products,516,1.08,70.52166210117477,13.603115384615382,3,0,3,B,C,Transformation Core,,,2898.0,81722878.33333333
6908,6908,"IRISO ELECTRONICS CO.,LTD.",Electric Appliances,517,0.8800000000000001,54.34870346457565,17.043442307692303,0,1,1,C,D,Bridge / Diversifier,,,3225.0,441843825.0
2418,2418,TSUKADA GLOBAL HOLDINGS Inc.,Services,518,1.08,65.59301548172381,23.35555769230769,2,1,2,B,D,Transformation Core,,,571.0,96762128.33333331
4704,4704,Trend Micro Incorporated,Information & Communication,519,1.08,68.53003442386466,23.96115384615384,3,1,3,B,D,Transformation Core,,,6353.0,6947150856.666667
6083,6083,"ERI HOLDINGS CO.,LTD.",Services,520,0.8800000000000001,29.76738437000929,24.34784615384615,0,1,1,D,D,Bridge / Diversifier,,,1279.0,191660223.93514
9726,9726,"KNT-CT Holdings Co.,Ltd.",Services,521,1.08,46.69644170090556,22.93396153846154,2,1,2,C,D,Bridge / Diversifier,,,2000.0,90266868.33333331
5603,5603,KOGI CORPORATION,Iron and Steel,522,1.08,77.26726687873199,9.540384615384616,3,0,3,B,C,Transformation Core,,,1210.0,71111683.33333333
2294,2294,"Kakiyasu Honten Co.,Ltd.",Foods,523,1.08,59.81399850843119,19.892192307692305,1,0,1,C,C,Bridge / Diversifier,,,2522.0,139525793.33333334
3431,3431,"MIYAJI ENGINEERING GROUP,INC.",Metal Products,524,0.8800000000000001,18.07485589490699,8.979942307692307,3,0,3,C,C,Bridge / Diversifier,,,1457.0,322607561.6666667
6768,6768,TAMURA CORPORATION,Electric Appliances,525,0.8800000000000001,57.664055583416385,18.02292307692307,3,1,3,C,D,Bridge / Diversifier,,,1086.0,807111445.0
8129,8129,"TOHO HOLDINGS CO.,LTD.",Wholesale Trade,526,0.8800000000000001,20.475586482747737,13.990807692307692,3,0,3,C,C,Bridge / Diversifier,,,4159.0,656754468.3333334
7966,7966,LINTEC Corporation,Other Products,527,0.8800000000000001,63.91042150543126,17.22909615384615,3,0,3,C,C,Bridge / Diversifier,,,5910.0,1259046683.3333333
9605,9605,"TOEI COMPANY,LTD.",Information & Communication,528,0.8800000000000001,51.93085558331204,17.008692307692307,2,1,2,C,D,Bridge / Diversifier,,,5810.0,637863916.6666666
3856,3856,Abalance Corporation,Electric Appliances,529,1.08,23.080927578297455,11.77373076923077,2,1,2,C,D,Bridge / Diversifier,,,516.0,147798545.0
5244,5244,"jig.jp co.,ltd.",Information & Communication,530,1.08,64.45476264537041,20.157980769230768,2,1,2,C,D,Bridge / Diversifier,,,175.0,94936770.0
4478,4478,freee K.K.,Information & Communication,531,1.08,64.5423156377179,22.765903846153847,3,1,3,C,D,Bridge / Diversifier,,,2223.0,1685864601.6666667
4041,4041,"Nippon Soda Co.,Ltd.",Chemicals,532,0.8800000000000001,52.849530171466114,15.66292307692308,2,1,2,C,D,Bridge / Diversifier,,,3570.0,577478683.3333334
2492,2492,Infomart Corporation,Services,533,1.08,67.73630926641894,25.79303846153846,3,1,3,B,D,Transformation Core,,,381.0,878068175.0
5930,5930,"Bunka Shutter Co.,Ltd.",Metal Products,534,0.8800000000000001,60.43958791296791,18.76523076923077,3,0,3,C,C,Bridge / Diversifier,,,1838.0,198330333.33333337
9697,9697,"CAPCOM CO.,LTD.",Information & Communication,535,1.08,55.55371508727403,22.14973076923077,1,1,1,C,D,Bridge / Diversifier,,,3069.0,10101733333.333334
7239,7239,"TACHI-S CO.,LTD.",Transportation Equipment,536,0.8300000000000001,61.56696856100781,13.656192307692308,3,0,3,C,C,Bridge / Diversifier,,,2197.0,269835560.0
3288,3288,"Open House Group Co.,Ltd.",Real Estate,537,1.08,35.93164077922971,15.078961538461538,1,0,1,C,C,Bridge / Diversifier,,,8324.0,3096627380.0
7743,7743,"SEED CO.,LTD.",Precision Instruments,538,0.8300000000000001,59.05695473329007,17.015423076923074,3,0,3,C,C,Bridge / Diversifier,,,488.0,125734150.0
2264,2264,"MORINAGA MILK INDUSTRY CO.,LTD.",Foods,539,0.8800000000000001,21.05498887374297,17.854403846153843,2,0,2,C,C,Bridge / Diversifier,,,4851.0,2097093838.3333333
7719,7719,TOKYO KOKI CO.LTD.,Precision Instruments,540,0.8800000000000001,50.90874315078182,14.24780769230769,2,0,2,C,C,Bridge / Diversifier,,,439.0,697487330.0
6023,6023,"DAIHATSU INFINEARTH MFG.CO.,LTD.",Transportation Equipment,541,0.8800000000000001,64.62848744064648,13.723576923076925,3,0,3,C,C,Bridge / Diversifier,,,2858.0,586502921.6666666
3708,3708,"Tokushu Tokai Paper Co.,Ltd.",Pulp and Paper,542,1.08,65.91498169117622,10.819596153846152,2,0,2,B,C,Transformation Core,,,1743.0,112315168.33333331
5013,5013,Yushiro Inc.,Oil and Coal Products,543,0.8800000000000001,65.56477583460222,15.498480769230769,3,0,3,B,C,Transformation Core,,,3300.0,150744898.33333334
3201,3201,"THE JAPAN WOOL TEXTILE CO.,LTD.",Textiles and Apparels,544,0.8800000000000001,52.2890949751044,16.396365384615383,2,0,2,C,C,Bridge / Diversifier,,,1736.0,300487875.0
2127,2127,Nihon M&A Center Holdings Inc.,Services,545,0.8800000000000001,52.510574859293406,24.619596153846143,3,1,3,C,D,Bridge / Diversifier,,,654.4000244140625,1514637376.0428874
8029,8029,LOOK HOLDINGS INCORPORATED,Textiles and Apparels,546,1.08,59.66269496835748,19.192903846153847,2,0,2,C,C,Bridge / Diversifier,,,2629.0,33256460.0
5185,5185,"Fukoku Co.,Ltd.",Rubber Products,547,1.08,71.56506936621197,15.41396153846154,3,0,3,B,C,Transformation Core,,,1738.0,83295231.66666667
6737,6737,EIZO Corporation,Electric Appliances,548,0.8800000000000001,57.060721899632874,16.456153846153846,2,1,2,C,D,Bridge / Diversifier,,,2600.0,446824811.6666667
4272,4272,"NIPPON KAYAKU CO.,LTD.",Chemicals,549,0.8800000000000001,50.64870862210576,18.57628846153846,2,1,2,C,D,Bridge / Diversifier,,,2115.5,955660666.6666666
4471,4471,"SANYO CHEMICAL INDUSTRIES,LTD.",Chemicals,550,0.8800000000000001,65.15672752345576,14.162442307692302,2,1,2,B,D,Transformation Core,,,5260.0,334006650.0
9535,9535,"HIROSHIMA GAS CO.,LTD.",Electric Power and Gas,551,1.08,61.904793634666895,14.86746153846154,2,0,2,C,C,Bridge / Diversifier,,,388.0,97907388.33333331
6728,6728,"ULVAC, Inc.",Electric Appliances,552,1.08,67.89674499844995,18.989423076923075,3,1,3,B,D,Transformation Core,,,8972.0,4047026295.0
6504,6504,"FUJI ELECTRIC CO.,LTD.",Electric Appliances,553,1.08,69.32845188906468,20.122057692307692,3,1,3,B,D,Transformation Core,,,15560.0,14081407208.333334
2281,2281,"Prima Meat Packers,Ltd.",Foods,554,0.8800000000000001,58.46493501117536,13.686596153846152,2,0,2,C,C,Bridge / Diversifier,,,2382.0,274876876.6666667
6960,6960,"FUKUDA DENSHI CO.,LTD.",Electric Appliances,555,0.8800000000000001,60.944190398664205,21.632673076923076,3,1,3,C,D,Bridge / Diversifier,,,11500.0,515949750.0
7806,7806,"MTG Co.,Ltd.",Other Products,556,1.08,58.863833214444846,21.290211538461534,3,0,3,C,C,Bridge / Diversifier,,,7440.0,1071027450.0
4626,4626,"TAIYO HOLDINGS CO.,LTD.",Chemicals,557,0.8800000000000001,65.64690807435751,20.34282692307692,3,1,3,B,D,Transformation Core,,,4995.0,1867619876.6666667
2153,2153,E・J Holdings Inc.,Services,558,0.8300000000000001,47.51436642900153,23.31675,2,1,2,C,D,Bridge / Diversifier,,,1586.0,114817305.0
4666,4666,"PARK24 Co.,Ltd.",Real Estate,559,1.08,65.94002084535555,18.41673076923077,2,0,2,B,C,Transformation Core,,,1833.0,2098592236.6666667
9729,9729,TOKAI Corp.,Services,560,0.8300000000000001,58.38546195579651,23.498019230769223,1,1,1,C,D,Bridge / Diversifier,,,2297.0,116156833.33333331
9279,9279,GIFT HOLDINGS INC.,Retail Trade,561,1.08,55.09307353510295,20.031,0,0,0,C,C,Bridge / Diversifier,,,3970.0,656858308.3333334
6941,6941,"YAMAICHI ELECTRONICS CO.,LTD.",Electric Appliances,562,1.08,60.575072671029105,19.64207692307692,1,1,1,C,D,Bridge / Diversifier,,,10080.0,3975964583.3333335
7740,7740,"Tamron Co.,Ltd.",Precision Instruments,563,0.8800000000000001,52.866372586528115,21.20703846153846,2,0,2,C,C,Bridge / Diversifier,,,1044.0,476014856.6666667
8008,8008,YONDOSHI HOLDINGS INC.,Retail Trade,564,0.8800000000000001,43.48869109651797,16.751076923076923,2,0,2,C,C,Bridge / Diversifier,,,1794.0,177394891.66666666
9735,9735,"SECOM CO.,LTD.",Services,565,1.08,64.06348575811715,24.231,2,1,2,C,D,Bridge / Diversifier,,,6392.0,7809239985.0
7888,7888,SANKO GOSEI LTD.,Chemicals,566,1.08,75.11824544177261,14.681423076923076,3,1,3,B,D,Transformation Core,,,800.0,106535446.66666669
7522,7522,"WATAMI CO.,LTD.",Retail Trade,567,1.08,71.35038010728029,21.030865384615385,3,0,3,B,C,Transformation Core,,,923.0,93923431.66666669
5018,5018,MORESCO Corporation,Oil and Coal Products,568,1.08,69.64808714821595,14.92751923076923,3,0,3,B,C,Transformation Core,,,1944.0,71094721.66666667
2175,2175,"SMS CO.,LTD.",Services,569,1.08,49.51924685743404,29.454269230769228,2,1,2,C,D,Bridge / Diversifier,,,2022.0,746426730.0
4221,4221,"Okura Industrial Co.,Ltd.",Chemicals,570,0.8800000000000001,61.031998922896875,13.80775,3,1,3,C,D,Bridge / Diversifier,,,4775.0,254845241.66666663
9788,9788,"NAC CO.,LTD.",Services,571,1.08,68.18521193998079,26.554788461538458,1,1,1,B,D,Transformation Core,,,483.0,37110626.666666664
5933,5933,ALINCO INCORPORATED,Metal Products,572,1.08,66.85142317083427,14.524480769230768,2,0,2,B,C,Transformation Core,,,1018.0,79567365.0
6143,6143,"Sodick Co.,Ltd.",Machinery,573,0.8800000000000001,59.93124588137464,17.724442307692307,3,1,3,C,D,Bridge / Diversifier,,,2003.0,784301170.0
6486,6486,"EAGLE INDUSTRY CO.,LTD.",Machinery,574,0.8800000000000001,56.39557728641966,17.05296153846154,1,1,1,C,D,Bridge / Diversifier,,,2829.0,333603535.0
7940,7940,"WAVELOCK HOLDINGS CO.,LTD.",Chemicals,575,1.08,63.30191679248924,12.065942307692309,2,1,2,C,D,Bridge / Diversifier,,,1051.0,117119948.33333331
8198,8198,"Maxvalu Tokai Co.,Ltd.",Retail Trade,576,1.08,68.05197517107464,19.22259615384615,2,0,2,B,C,Transformation Core,,,3275.0,56826816.666666664
5304,5304,"SEC CARBON,LIMITED",Glass and Ceramics Products,577,0.8800000000000001,49.05390746971173,11.745423076923077,2,0,2,C,C,Bridge / Diversifier,,,2602.0,244274303.33333337
