code,ticker,company_name,sector,transformation_quant_evidence_level,transformation_reform_disclosure_level,transformation_shareholder_return_evidence_level,emerging_disclosure_level,final_evidence_level,emerging_evidence_source,emerging_evidence_snippet,curated_evidence_flag,systematic_screening_flag
6507,6507.T,"SINFONIA TECHNOLOGY CO.,LTD.",Electric Appliances,3,1,1,1,3,systematic_keyword_screen_from_phase2_fields,Systematic keyword/sector screen: factory_automation,False,True
9341,9341.T,"GENOVA,Inc.",Services,2,1,1,1,2,systematic_keyword_screen_from_phase2_fields,Systematic keyword/sector screen: quality_assurance,False,True
9629,9629.T,PCA CORPORATION,Information & Communication,3,1,1,1,3,systematic_keyword_screen_from_phase2_fields,Systematic keyword/sector screen: business_data,False,True
9793,9793.T,"Daiseki Co.,Ltd.",Services,2,1,1,1,2,systematic_keyword_screen_from_phase2_fields,Systematic keyword/sector screen: quality_assurance,False,True
7609,7609.T,"Daitron Co.,Ltd.",Wholesale Trade,3,1,1,0,3,,no verified company disclosure,False,False
4763,4763.T,"CREEK & RIVER Co.,Ltd.",Services,1,1,1,1,1,systematic_keyword_screen_from_phase2_fields,Systematic keyword/sector screen: quality_assurance,False,True
6626,6626.T,SEMITEC Corporation,Electric Appliances,2,1,1,1,2,systematic_keyword_screen_from_phase2_fields,Systematic keyword/sector screen: factory_automation,False,True
1976,1976.T,"MEISEI INDUSTRIAL Co.,Ltd.",Construction,3,1,1,1,3,systematic_keyword_screen_from_phase2_fields,Systematic keyword/sector screen: power_grid,False,True
2216,2216.T,Kanro Inc.,Foods,3,1,1,0,3,,no verified company disclosure,False,False
4465,4465.T,"Niitaka Co., Ltd.",Chemicals,3,1,1,1,3,systematic_keyword_screen_from_phase2_fields,Systematic keyword/sector screen: semiconductor,False,True
1926,1926.T,"RAITO KOGYO CO.,LTD.",Construction,3,1,1,1,3,systematic_keyword_screen_from_phase2_fields,Systematic keyword/sector screen: power_grid,False,True
1871,1871.T,"PS Construction Co.,Ltd.",Construction,3,1,1,1,3,systematic_keyword_screen_from_phase2_fields,Systematic keyword/sector screen: power_grid,False,True
8117,8117.T,CENTRAL AUTOMOTIVE PRODUCTS LTD.,Wholesale Trade,3,1,1,0,3,,no verified company disclosure,False,False
6286,6286.T,SEIKO CORPORATION,Machinery,3,1,1,1,3,systematic_keyword_screen_from_phase2_fields,Systematic keyword/sector screen: factory_automation,False,True
7521,7521.T,"MUSASHI CO.,LTD.",Wholesale Trade,3,1,1,0,3,,no verified company disclosure,False,False
2737,2737.T,TOMEN DEVICES CORPORATION,Wholesale Trade,2,1,1,0,2,,no verified company disclosure,False,False
6947,6947.T,ZUKEN INC.,Electric Appliances,3,1,1,1,3,systematic_keyword_screen_from_phase2_fields,Systematic keyword/sector screen: factory_automation,False,True
3741,3741.T,"Systems Engineering Consultants Co.,LTD.",Information & Communication,3,1,0,1,3,systematic_keyword_screen_from_phase2_fields,Systematic keyword/sector screen: business_data,False,True
1930,1930.T,"HOKURIKU ELECTRICAL CONSTRUCTION CO.,LTD.",Construction,3,1,1,1,3,systematic_keyword_screen_from_phase2_fields,Systematic keyword/sector screen: power_grid,False,True
9324,9324.T,Yasuda Logistics Corporation,Warehousing and Harbor Transportation Service,2,1,1,0,2,,no verified company disclosure,False,False
4595,4595.T,"MIZUHO MEDY CO.,LTD.",Pharmaceutical,1,1,1,0,1,,no verified company disclosure,False,False
3433,3433.T,"TOCALO Co.,Ltd.",Metal Products,3,1,1,0,3,,no verified company disclosure,False,False
7525,7525.T,RIX CORPORATION,Wholesale Trade,1,1,1,0,1,,no verified company disclosure,False,False
5285,5285.T,YAMAX Corp.,Glass and Ceramics Products,3,1,1,0,3,,no verified company disclosure,False,False
6834,6834.T,"SEIKOH GIKEN Co.,Ltd.",Electric Appliances,3,1,1,1,3,systematic_keyword_screen_from_phase2_fields,Systematic keyword/sector screen: factory_automation,False,True
4684,4684.T,"OBIC Co.,Ltd.",Information & Communication,2,1,1,1,2,systematic_keyword_screen_from_phase2_fields,Systematic keyword/sector screen: business_data,False,True
9467,9467.T,"AlphaPolis Co.,Ltd.",Information & Communication,2,1,1,1,2,systematic_keyword_screen_from_phase2_fields,Systematic keyword/sector screen: business_data,False,True
3139,3139.T,"Lacto Japan Co.,Ltd.",Wholesale Trade,3,1,0,0,3,,no verified company disclosure,False,False
1951,1951.T,"EXEO Group,Inc.",Construction,3,1,1,1,3,systematic_keyword_screen_from_phase2_fields,Systematic keyword/sector screen: power_grid,False,True
3662,3662.T,"Ateam Holdings Co.,Ltd.",Information & Communication,3,1,1,1,3,systematic_keyword_screen_from_phase2_fields,Systematic keyword/sector screen: business_data,False,True
6862,6862.T,MINATO HOLDINGS INC.,Electric Appliances,0,1,1,1,1,systematic_keyword_screen_from_phase2_fields,Systematic keyword/sector screen: factory_automation,False,True
6748,6748.T,"SEIWA ELECTRIC MFG. CO.,LTD.",Electric Appliances,3,1,1,1,3,systematic_keyword_screen_from_phase2_fields,Systematic keyword/sector screen: factory_automation,False,True
4013,4013.T,"Kinjiro Co.,Ltd.",Information & Communication,3,1,1,1,3,systematic_keyword_screen_from_phase2_fields,Systematic keyword/sector screen: business_data,False,True
7811,7811.T,"NAKAMOTO PACKS CO.,LTD.",Other Products,3,1,1,0,3,,no verified company disclosure,False,False
4992,4992.T,"HOKKO CHEMICAL INDUSTRY CO.,LTD.",Chemicals,3,1,1,1,3,systematic_keyword_screen_from_phase2_fields,Systematic keyword/sector screen: semiconductor,False,True
9551,9551.T,"METAWATER Co.,Ltd.",Electric Power and Gas,2,1,1,0,2,,no verified company disclosure,False,False
4371,4371.T,Core Concept Technologies Inc.,Information & Communication,2,1,1,1,2,systematic_keyword_screen_from_phase2_fields,Systematic keyword/sector screen: business_data,False,True
8920,8920.T,"TOSHO CO.,LTD.",Services,3,1,1,1,3,systematic_keyword_screen_from_phase2_fields,Systematic keyword/sector screen: quality_assurance,False,True
7438,7438.T,KONDOTEC INC.,Wholesale Trade,3,1,1,0,3,,no verified company disclosure,False,False
3915,3915.T,"TerraSky Co.,Ltd",Information & Communication,3,1,1,1,3,systematic_keyword_screen_from_phase2_fields,Systematic keyword/sector screen: business_data,False,True
3565,3565.T,Ascentech K.K.,Wholesale Trade,2,1,1,0,2,,no verified company disclosure,False,False
1882,1882.T,TOA ROAD CORPORATION,Construction,3,1,0,1,3,systematic_keyword_screen_from_phase2_fields,Systematic keyword/sector screen: power_grid,False,True
3110,3110.T,"NITTO BOSEKI CO.,LTD.",Glass and Ceramics Products,3,1,1,0,3,,no verified company disclosure,False,False
1950,1950.T,"NIPPON DENSETSU KOGYO CO.,LTD.",Construction,2,1,0,1,2,systematic_keyword_screen_from_phase2_fields,Systematic keyword/sector screen: power_grid,False,True
6255,6255.T,NPC Incorporated,Machinery,3,1,1,1,3,systematic_keyword_screen_from_phase2_fields,Systematic keyword/sector screen: factory_automation,False,True
4055,4055.T,T&S Group Inc.,Information & Communication,0,1,1,1,1,systematic_keyword_screen_from_phase2_fields,Systematic keyword/sector screen: business_data,False,True
7628,7628.T,OHASHI TECHNICA INC.,Wholesale Trade,2,1,1,0,2,,no verified company disclosure,False,False
8079,8079.T,SHOEI FOODS CORPORATION,Wholesale Trade,2,1,0,0,2,,no verified company disclosure,False,False
7646,7646.T,"PLANT Co.,Ltd.",Retail Trade,3,1,1,0,3,,no verified company disclosure,False,False
2764,2764.T,Hiramatsu Inc.,Retail Trade,3,1,0,0,3,,no verified company disclosure,False,False
6402,6402.T,"KANEMATSU ENGINEERING CO.,LTD.",Machinery,3,1,1,1,3,systematic_keyword_screen_from_phase2_fields,Systematic keyword/sector screen: factory_automation,False,True
3611,3611.T,MATSUOKA CORPORATION,Textiles and Apparels,3,1,1,0,3,,no verified company disclosure,False,False
7085,7085.T,"CURVES HOLDINGS Co.,Ltd.",Services,3,1,1,1,3,systematic_keyword_screen_from_phase2_fields,Systematic keyword/sector screen: quality_assurance,False,True
2692,2692.T,"ITOCHU-SHOKUHIN Co.,Ltd.",Wholesale Trade,3,1,0,0,3,,no verified company disclosure,False,False
5757,5757.T,"CK SAN-ETSU Co.,Ltd.",Nonferrous Metals,2,1,1,1,2,systematic_keyword_screen_from_phase2_fields,Systematic keyword/sector screen: optical_communication,False,True
6227,6227.T,"AIMECHATEC,Ltd.",Machinery,3,1,1,1,3,systematic_keyword_screen_from_phase2_fields,Systematic keyword/sector screen: factory_automation,False,True
1959,1959.T,KRAFTIA CORPORATION,Construction,3,1,1,1,3,systematic_keyword_screen_from_phase2_fields,Systematic keyword/sector screen: power_grid,False,True
7235,7235.T,"TOKYO RADIATOR MFG.CO.,LTD.",Transportation Equipment,3,1,1,0,3,,no verified company disclosure,False,False
2341,2341.T,"ARBEIT-TIMES CO.,LTD.",Services,3,1,1,1,3,systematic_keyword_screen_from_phase2_fields,Systematic keyword/sector screen: quality_assurance,False,True
6800,6800.T,"YOKOWO CO.,LTD.",Electric Appliances,0,1,1,1,1,systematic_keyword_screen_from_phase2_fields,Systematic keyword/sector screen: factory_automation,False,True
9438,9438.T,MTI Ltd.,Information & Communication,3,1,1,1,3,systematic_keyword_screen_from_phase2_fields,Systematic keyword/sector screen: business_data,False,True
6524,6524.T,"KOHOKU KOGYO CO.,LTD.",Electric Appliances,3,1,1,1,3,systematic_keyword_screen_from_phase2_fields,Systematic keyword/sector screen: factory_automation,False,True
3271,3271.T,The Global Ltd.,Real Estate,3,1,1,0,3,,no verified company disclosure,False,False
2653,2653.T,"AEON KYUSHU CO.,LTD.",Retail Trade,1,1,1,0,1,,no verified company disclosure,False,False
3020,3020.T,"Applied Co.,Ltd.",Retail Trade,3,1,1,0,3,,no verified company disclosure,False,False
4317,4317.T,Ray Corporation,Services,3,1,1,1,3,systematic_keyword_screen_from_phase2_fields,Systematic keyword/sector screen: quality_assurance,False,True
3627,3627.T,TECMIRA HOLDINGS INC.,Information & Communication,2,1,1,1,2,systematic_keyword_screen_from_phase2_fields,Systematic keyword/sector screen: business_data,False,True
4231,4231.T,TIGERS POLYMER CORPORATION,Chemicals,3,1,1,1,3,systematic_keyword_screen_from_phase2_fields,Systematic keyword/sector screen: semiconductor,False,True
9619,9619.T,"ICHINEN HOLDINGS CO.,LTD.",Services,2,1,1,1,2,systematic_keyword_screen_from_phase2_fields,Systematic keyword/sector screen: quality_assurance,False,True
6824,6824.T,"NEW COSMOS ELECTRIC CO.,LTD.",Electric Appliances,1,1,1,1,1,systematic_keyword_screen_from_phase2_fields,Systematic keyword/sector screen: factory_automation,False,True
5820,5820.T,"MITSUBOSHI CO.,LTD.",Nonferrous Metals,3,1,1,1,3,systematic_keyword_screen_from_phase2_fields,Systematic keyword/sector screen: optical_communication,False,True
6336,6336.T,"ISHII HYOKI CO.,LTD.",Machinery,1,1,1,1,1,systematic_keyword_screen_from_phase2_fields,Systematic keyword/sector screen: factory_automation,False,True
7551,7551.T,"WEDS CO.,LTD.",Transportation Equipment,2,1,1,0,2,,no verified company disclosure,False,False
6331,6331.T,"Mitsubishi Kakoki Kaisha,Ltd.",Machinery,3,1,0,1,3,systematic_keyword_screen_from_phase2_fields,Systematic keyword/sector screen: factory_automation,False,True
5208,5208.T,"Arisawa Mfg.Co.,Ltd.",Chemicals,3,1,1,1,3,systematic_keyword_screen_from_phase2_fields,Systematic keyword/sector screen: semiconductor,False,True
2354,2354.T,YE DIGITAL Corporation,Information & Communication,3,1,1,1,3,systematic_keyword_screen_from_phase2_fields,Systematic keyword/sector screen: business_data,False,True
3106,3106.T,KURABO INDUSTRIES LTD.,Textiles and Apparels,3,1,1,0,3,,no verified company disclosure,False,False
6383,6383.T,"DAIFUKU CO.,LTD.",Machinery,3,1,1,1,3,systematic_keyword_screen_from_phase2_fields,Systematic keyword/sector screen: factory_automation,False,True
9553,9553.T,"MicroAd,Inc.",Services,0,1,1,1,1,systematic_keyword_screen_from_phase2_fields,Systematic keyword/sector screen: quality_assurance,False,True
1420,1420.T,Sanyo Homes Corporation,Construction,3,1,0,1,3,systematic_keyword_screen_from_phase2_fields,Systematic keyword/sector screen: power_grid,False,True
5449,5449.T,"OSAKA STEEL CO.,LTD.",Iron and Steel,3,1,1,0,3,,no verified company disclosure,False,False
2475,2475.T,"WDB HOLDINGS CO.,LTD.",Services,0,1,1,1,1,systematic_keyword_screen_from_phase2_fields,Systematic keyword/sector screen: quality_assurance,False,True
8101,8101.T,GSI Creos Corporation,Wholesale Trade,3,1,1,0,3,,no verified company disclosure,False,False
6284,6284.T,"NISSEI ASB MACHINE CO.,LTD.",Machinery,3,1,1,1,3,systematic_keyword_screen_from_phase2_fields,Systematic keyword/sector screen: factory_automation,False,True
1870,1870.T,"YAHAGI CONSTRUCTION CO.,LTD.",Construction,3,1,0,1,3,systematic_keyword_screen_from_phase2_fields,Systematic keyword/sector screen: power_grid,False,True
4931,4931.T,"Shinnihonseiyaku Co.,Ltd.",Chemicals,2,1,1,1,2,systematic_keyword_screen_from_phase2_fields,Systematic keyword/sector screen: semiconductor,False,True
4377,4377.T,ONE CAREER Inc.,Information & Communication,3,1,1,1,3,systematic_keyword_screen_from_phase2_fields,Systematic keyword/sector screen: business_data,False,True
5363,5363.T,TYK CORPORATION,Glass and Ceramics Products,3,1,1,0,3,,no verified company disclosure,False,False
1813,1813.T,Fudo Tetra Corporation,Construction,1,1,1,1,1,systematic_keyword_screen_from_phase2_fields,Systematic keyword/sector screen: power_grid,False,True
4481,4481.T,"BASE CO.,LTD.",Information & Communication,3,1,1,1,3,systematic_keyword_screen_from_phase2_fields,Systematic keyword/sector screen: business_data,False,True
2907,2907.T,"AHJIKAN CO.,LTD.",Foods,3,1,1,0,3,,no verified company disclosure,False,False
6954,6954.T,FANUC CORPORATION,Electric Appliances,1,1,1,1,1,systematic_keyword_screen_from_phase2_fields,Systematic keyword/sector screen: factory_automation,False,True
6459,6459.T,DAIWA INDUSTRIES LTD.,Machinery,2,1,1,1,2,systematic_keyword_screen_from_phase2_fields,Systematic keyword/sector screen: factory_automation,False,True
7614,7614.T,"OM2Network Co.,Ltd.",Retail Trade,1,1,1,0,1,,no verified company disclosure,False,False
8137,8137.T,SUN-WA TECHNOS CORPORATION,Wholesale Trade,2,1,1,0,2,,no verified company disclosure,False,False
1852,1852.T,ASANUMA CORPORATION,Construction,2,1,1,1,2,systematic_keyword_screen_from_phase2_fields,Systematic keyword/sector screen: power_grid,False,True
7291,7291.T,"NIHON PLAST CO.,LTD.",Transportation Equipment,3,1,1,0,3,,no verified company disclosure,False,False
3150,3150.T,"grems,Inc.",Electric Power and Gas,3,1,1,0,3,,no verified company disclosure,False,False
7995,7995.T,"VALQUA,LTD.",Chemicals,1,1,1,1,1,systematic_keyword_screen_from_phase2_fields,Systematic keyword/sector screen: semiconductor,False,True
3396,3396.T,FELISSIMO CORPORATION,Retail Trade,3,1,1,0,3,,no verified company disclosure,False,False
3763,3763.T,Pro-Ship Incorporated,Information & Communication,3,1,1,1,3,systematic_keyword_screen_from_phase2_fields,Systematic keyword/sector screen: business_data,False,True
5946,5946.T,"CHOFU SEISAKUSHO CO.,LTD.",Metal Products,0,1,1,0,0,,no verified company disclosure,False,False
4733,4733.T,"OBIC BUSINESS CONSULTANTS CO.,LTD.",Information & Communication,3,1,1,1,3,systematic_keyword_screen_from_phase2_fields,Systematic keyword/sector screen: business_data,False,True
1812,1812.T,KAJIMA CORPORATION,Construction,1,1,1,1,1,systematic_keyword_screen_from_phase2_fields,Systematic keyword/sector screen: power_grid,False,True
6517,6517.T,"Denyo Co.,Ltd.",Electric Appliances,3,1,1,1,3,systematic_keyword_screen_from_phase2_fields,Systematic keyword/sector screen: factory_automation,False,True
5976,5976.T,"Neturen Co.,Ltd.",Metal Products,3,1,1,0,3,,no verified company disclosure,False,False
9270,9270.T,Valuence Holdings Inc.,Wholesale Trade,1,1,0,0,1,,no verified company disclosure,False,False
3457,3457.T,"&Do Holdings Co.,Ltd.",Real Estate,2,1,1,0,2,,no verified company disclosure,False,False
7925,7925.T,"MAEZAWA KASEI INDUSTRIES CO.,LTD.",Chemicals,3,1,1,1,3,systematic_keyword_screen_from_phase2_fields,Systematic keyword/sector screen: semiconductor,False,True
7544,7544.T,"Three F Co.,Ltd.",Retail Trade,3,1,1,0,3,,no verified company disclosure,False,False
2158,2158.T,"FRONTEO,Inc.",Services,3,1,1,1,3,systematic_keyword_screen_from_phase2_fields,Systematic keyword/sector screen: quality_assurance,False,True
7254,7254.T,UNIVANCE CORPORATION,Transportation Equipment,3,1,1,0,3,,no verified company disclosure,False,False
7760,7760.T,IMV CORPORATION,Precision Instruments,3,1,1,0,3,,no verified company disclosure,False,False
6358,6358.T,"SAKAI HEAVY INDUSTRIES,LTD.",Machinery,2,1,1,1,2,systematic_keyword_screen_from_phase2_fields,Systematic keyword/sector screen: factory_automation,False,True
5574,5574.T,"ABEJA,Inc.",Information & Communication,1,1,1,1,1,systematic_keyword_screen_from_phase2_fields,Systematic keyword/sector screen: business_data,False,True
3109,3109.T,SHIKIBO LTD.,Textiles and Apparels,2,1,1,0,2,,no verified company disclosure,False,False
8059,8059.T,"DAIICHI JITSUGYO CO.,LTD.",Wholesale Trade,3,1,1,0,3,,no verified company disclosure,False,False
4075,4075.T,"Brains Technology,Inc.",Information & Communication,1,1,1,1,1,systematic_keyword_screen_from_phase2_fields,Systematic keyword/sector screen: business_data,False,True
6996,6996.T,NICHICON CORPORATION,Electric Appliances,1,1,1,1,1,systematic_keyword_screen_from_phase2_fields,Systematic keyword/sector screen: factory_automation,False,True
3945,3945.T,"Superbag Company,Limited",Pulp and Paper,3,1,1,0,3,,no verified company disclosure,False,False
8917,8917.T,"First Juken Co.,Ltd.",Real Estate,1,1,1,0,1,,no verified company disclosure,False,False
6069,6069.T,"Trenders,Inc.",Services,2,1,0,1,2,systematic_keyword_screen_from_phase2_fields,Systematic keyword/sector screen: quality_assurance,False,True
7818,7818.T,"TRANSACTION CO.,Ltd.",Other Products,3,1,1,0,3,,no verified company disclosure,False,False
9846,9846.T,"TENMAYA STORE CO.,LTD.",Retail Trade,2,1,1,0,2,,no verified company disclosure,False,False
6946,6946.T,"Nippon Avionics Co.,Ltd.",Electric Appliances,2,1,1,1,2,systematic_keyword_screen_from_phase2_fields,Systematic keyword/sector screen: factory_automation,False,True
5011,5011.T,"NICHIREKI GROUP CO.,LTD.",Oil and Coal Products,2,1,1,0,2,,no verified company disclosure,False,False
8091,8091.T,"NICHIMO CO.,LTD.",Wholesale Trade,2,1,0,0,2,,no verified company disclosure,False,False
5186,5186.T,Nitta Corporation,Rubber Products,2,1,1,0,2,,no verified company disclosure,False,False
8030,8030.T,"Chuo Gyorui Co.,Ltd.",Wholesale Trade,3,1,1,0,3,,no verified company disclosure,False,False
1801,1801.T,TAISEI CORPORATION,Construction,3,1,0,1,3,systematic_keyword_screen_from_phase2_fields,Systematic keyword/sector screen: power_grid,False,True
7734,7734.T,"RIKEN KEIKI CO.,LTD.",Precision Instruments,1,1,1,0,1,,no verified company disclosure,False,False
5805,5805.T,SWCC Corporation,Nonferrous Metals,2,1,1,1,2,systematic_keyword_screen_from_phase2_fields,Systematic keyword/sector screen: optical_communication,False,True
6999,6999.T,KOA CORPORATION,Electric Appliances,0,1,1,1,1,systematic_keyword_screen_from_phase2_fields,Systematic keyword/sector screen: factory_automation,False,True
5821,5821.T,HIRAKAWA HEWTECH CORP.,Nonferrous Metals,1,1,1,1,1,systematic_keyword_screen_from_phase2_fields,Systematic keyword/sector screen: optical_communication,False,True
3547,3547.T,UNISIA HOLDINGS CO.,Retail Trade,3,1,1,0,3,,no verified company disclosure,False,False
3486,3486.T,GLOBAL LINK MANAGEMENT INC.,Real Estate,2,1,0,0,2,,no verified company disclosure,False,False
7539,7539.T,"AINAVO HOLDINGS Co.,Ltd.",Wholesale Trade,3,1,1,0,3,,no verified company disclosure,False,False
8163,8163.T,"SRS HOLDINGS CO.,LTD.",Retail Trade,3,1,1,0,3,,no verified company disclosure,False,False
1946,1946.T,TOENEC CORPORATION,Construction,3,1,1,1,3,systematic_keyword_screen_from_phase2_fields,Systematic keyword/sector screen: power_grid,False,True
5631,5631.T,"The Japan Steel Works,Ltd.",Machinery,3,1,0,1,3,systematic_keyword_screen_from_phase2_fields,Systematic keyword/sector screen: factory_automation,False,True
4463,4463.T,"NICCA CHEMICAL CO.,LTD.",Chemicals,3,1,1,1,3,systematic_keyword_screen_from_phase2_fields,Systematic keyword/sector screen: semiconductor,False,True
9424,9424.T,Japan Communications Inc.,Information & Communication,1,1,1,1,1,systematic_keyword_screen_from_phase2_fields,Systematic keyword/sector screen: business_data,False,True
4820,4820.T,"EM SYSTEMS CO.,LTD.",Information & Communication,3,1,1,1,3,systematic_keyword_screen_from_phase2_fields,Systematic keyword/sector screen: business_data,False,True
6071,6071.T,"IBJ,Inc.",Services,2,1,1,1,2,systematic_keyword_screen_from_phase2_fields,Systematic keyword/sector screen: quality_assurance,False,True
2652,2652.T,MANDARAKE INC.,Retail Trade,2,1,1,0,2,,no verified company disclosure,False,False
9906,9906.T,Fujii Sangyo Corporation,Wholesale Trade,3,1,1,0,3,,no verified company disclosure,False,False
6653,6653.T,"SEIKO ELECTRIC CO.,LTD.",Electric Appliances,3,1,1,1,3,systematic_keyword_screen_from_phase2_fields,Systematic keyword/sector screen: factory_automation,False,True
1799,1799.T,DAIICHI KENSETSU CORPORATION,Construction,3,1,1,1,3,systematic_keyword_screen_from_phase2_fields,Systematic keyword/sector screen: power_grid,False,True
5939,5939.T,"OTANI KOGYO CO.,LTD.",Metal Products,3,1,1,0,3,,no verified company disclosure,False,False
3675,3675.T,Cross Marketing Group Inc.,Information & Communication,3,1,1,1,3,systematic_keyword_screen_from_phase2_fields,Systematic keyword/sector screen: business_data,False,True
4187,4187.T,OSAKA ORGANIC CHEMICAL INDUSTRY LTD.,Chemicals,3,1,1,1,3,systematic_keyword_screen_from_phase2_fields,Systematic keyword/sector screen: semiconductor,False,True
7377,7377.T,"DN HOLDINGS CO.,LTD.",Services,2,1,1,1,2,systematic_keyword_screen_from_phase2_fields,Systematic keyword/sector screen: quality_assurance,False,True
7409,7409.T,"AeroEdge Co.,Ltd",Transportation Equipment,2,1,1,0,2,,no verified company disclosure,False,False
3321,3321.T,"MITACHI CO.,LTD.",Wholesale Trade,1,1,0,0,1,,no verified company disclosure,False,False
4577,4577.T,"Daito Pharmaceutical Co.,Ltd.",Pharmaceutical,1,1,1,0,1,,no verified company disclosure,False,False
9845,9845.T,PARKER CORPORATION,Chemicals,3,1,1,1,3,systematic_keyword_screen_from_phase2_fields,Systematic keyword/sector screen: semiconductor,False,True
9068,9068.T,"Maruzen Showa Unyu Co.,Ltd.",Land Transportation,2,1,1,0,2,,no verified company disclosure,False,False
6771,6771.T,"IKEGAMI TSUSHINKI CO.,LTD.",Electric Appliances,3,1,0,1,3,systematic_keyword_screen_from_phase2_fields,Systematic keyword/sector screen: factory_automation,False,True
7421,7421.T,"KAPPA・CREATE CO.,LTD.",Retail Trade,3,1,1,0,3,,no verified company disclosure,False,False
6387,6387.T,SAMCO INC.,Machinery,3,1,1,1,3,systematic_keyword_screen_from_phase2_fields,Systematic keyword/sector screen: factory_automation,False,True
7066,7066.T,"Peers Co.,Ltd.",Services,3,1,1,1,3,systematic_keyword_screen_from_phase2_fields,Systematic keyword/sector screen: quality_assurance,False,True
9722,9722.T,FUJITA KANKO INC.,Services,3,1,1,1,3,systematic_keyword_screen_from_phase2_fields,Systematic keyword/sector screen: quality_assurance,False,True
4027,4027.T,TAYCA CORPORATION,Chemicals,0,1,1,1,1,systematic_keyword_screen_from_phase2_fields,Systematic keyword/sector screen: semiconductor,False,True
9763,9763.T,"Maruken Lease Co.,Ltd.",Wholesale Trade,2,1,1,0,2,,no verified company disclosure,False,False
9827,9827.T,"Lilycolor Co.,Ltd.",Wholesale Trade,2,1,1,0,2,,no verified company disclosure,False,False
4826,4826.T,"Computer Institute of Japan, Ltd.",Information & Communication,3,1,1,1,3,systematic_keyword_screen_from_phase2_fields,Systematic keyword/sector screen: business_data,False,True
1965,1965.T,TECHNO RYOWA LTD.,Construction,3,1,1,1,3,systematic_keyword_screen_from_phase2_fields,Systematic keyword/sector screen: power_grid,False,True
6929,6929.T,"NIPPON CERAMIC CO.,LTD.",Electric Appliances,3,1,1,1,3,systematic_keyword_screen_from_phase2_fields,Systematic keyword/sector screen: factory_automation,False,True
7874,7874.T,"LEC,INC.",Chemicals,3,1,1,1,3,systematic_keyword_screen_from_phase2_fields,Systematic keyword/sector screen: semiconductor,False,True
5010,5010.T,"NIPPON SEIRO CO.,LTD.",Oil and Coal Products,3,1,1,0,3,,no verified company disclosure,False,False
7510,7510.T,TAKEBISHI CORPORATION,Wholesale Trade,2,1,1,0,2,,no verified company disclosure,False,False
1384,1384.T,"Hokuryo Co.,Ltd.","Fishery, Agriculture and Forestry",3,1,1,0,3,,no verified company disclosure,False,False
1381,1381.T,"AXYZ CO.,Ltd.","Fishery, Agriculture and Forestry",3,1,1,0,3,,no verified company disclosure,False,False
7938,7938.T,REGAL CORPORATION,Other Products,3,1,1,0,3,,no verified company disclosure,False,False
1942,1942.T,"KANDENKO CO.,LTD.",Construction,3,1,1,1,3,systematic_keyword_screen_from_phase2_fields,Systematic keyword/sector screen: power_grid,False,True
6907,6907.T,"GEOMATEC CO.,LTD.",Electric Appliances,3,1,1,1,3,systematic_keyword_screen_from_phase2_fields,Systematic keyword/sector screen: factory_automation,False,True
6485,6485.T,"MAEZAWA KYUSO INDUSTRIES CO.,LTD.",Machinery,3,1,1,1,3,systematic_keyword_screen_from_phase2_fields,Systematic keyword/sector screen: factory_automation,False,True
2415,2415.T,"Human Holdings Co.,Ltd.",Services,3,1,1,1,3,systematic_keyword_screen_from_phase2_fields,Systematic keyword/sector screen: quality_assurance,False,True
5074,5074.T,"TESS Holdings Co.,Ltd.",Construction,0,1,1,1,1,systematic_keyword_screen_from_phase2_fields,Systematic keyword/sector screen: power_grid,False,True
9412,9412.T,SKY Perfect JSAT Corporation,Information & Communication,3,1,1,1,3,systematic_keyword_screen_from_phase2_fields,Systematic keyword/sector screen: business_data,False,True
7722,7722.T,"KOKUSAI CO.,LTD.",Precision Instruments,3,1,1,0,3,,no verified company disclosure,False,False
2332,2332.T,"Quest Co.,Ltd.",Information & Communication,3,1,1,1,3,systematic_keyword_screen_from_phase2_fields,Systematic keyword/sector screen: business_data,False,True
9310,9310.T,Japan Transcity Corporation,Warehousing and Harbor Transportation Service,2,1,1,0,2,,no verified company disclosure,False,False
4099,4099.T,SHIKOKU KASEI HOLDINGS CORPORATION,Chemicals,2,1,1,1,2,systematic_keyword_screen_from_phase2_fields,Systematic keyword/sector screen: semiconductor,False,True
3843,3843.T,"FreeBit Co.,Ltd.",Information & Communication,3,1,1,1,3,systematic_keyword_screen_from_phase2_fields,Systematic keyword/sector screen: business_data,False,True
5592,5592.T,"Kusurinomadoguchi,Inc.",Information & Communication,3,1,0,1,3,systematic_keyword_screen_from_phase2_fields,Systematic keyword/sector screen: business_data,False,True
2533,2533.T,"Oenon Holdings,Inc.",Foods,2,1,1,0,2,,no verified company disclosure,False,False
3678,3678.T,"MEDIA DO Co.,Ltd.",Information & Communication,3,1,1,1,3,systematic_keyword_screen_from_phase2_fields,Systematic keyword/sector screen: business_data,False,True
4449,4449.T,giftee Inc.,Information & Communication,2,1,1,1,2,systematic_keyword_screen_from_phase2_fields,Systematic keyword/sector screen: business_data,False,True
3131,3131.T,SHINDEN HIGHTEX CORPORATION,Wholesale Trade,1,1,1,0,1,,no verified company disclosure,False,False
3676,3676.T,"DIGITAL HEARTS HOLDINGS Co.,Ltd.",Information & Communication,2,1,1,1,2,systematic_keyword_screen_from_phase2_fields,Systematic keyword/sector screen: business_data,False,True
